bus,price,amount,cleared
218,16,4.0,4.0
218,15,3.0,3.0
218,13,7.0,7.0
218,13,4.0,4.0
218,11,4.0,4.0
218,11,4.0,4.0
218,11,3.0,3.0
218,10,1.0,1.0
218,9,1.0,1.0
218,8,3.0,3.0
218,7,2.0,2.0
218,5,3.0,3.0
218,4,3.0,0.0
218,4,2.0,0.0
218,2,7.0,0.0
218,2,6.0,0.0
218,2,1.0,0.0
219,22,6.0,6.0
219,22,1.0,1.0
219,21,1.0,1.0
219,17,8.0,8.0
219,12,5.0,5.0
219,11,4.0,4.0
219,11,4.0,4.0
219,11,3.0,0.4055128316827452
219,10,1.0,0.0
219,10,1.0,0.0
219,9,5.0,0.0
219,7,9.0,0.0
219,6,7.0,0.0
219,6,2.0,0.0
219,2,2.0,0.0
223,20,5.0,5.0
223,19,4.0,4.0
223,19,2.0,2.0
223,18,2.0,2.0
223,16,1.0,1.0
223,14,5.0,5.0
223,14,1.0,1.0
223,12,5.0,5.0
223,11,11.0,11.0
223,11,8.0,8.0
223,10,1.0,0.0
223,8,10.0,0.0
223,8,7.0,0.0
223,5,8.0,0.0
223,5,4.0,0.0
223,5,2.0,0.0
223,3,6.0,0.0
224,23,2.0,2.0
224,18,6.0,6.0
224,18,2.0,2.0
224,17,4.0,4.0
224,16,2.0,2.0
224,14,3.0,3.0
224,13,14.0,14.0
224,12,6.0,6.0
224,12,4.0,4.0
224,10,5.0,5.0
224,10,1.0,1.0
224,9,4.0,0.0
224,6,4.0,0.0
224,5,7.0,0.0
224,5,3.0,0.0
224,4,9.0,0.0
224,3,7.0,0.0
224,3,2.0,0.0
224,3,1.0,0.0
225,23,6.0,6.0
225,23,2.0,2.0
225,20,2.0,2.0
225,9,4.0,0.0
225,6,5.0,0.0
225,6,1.0,0.0
225,5,5.0,0.0
225,5,2.0,0.0
225,3,1.0,0.0
225,2,5.0,0.0
226,22,3.0,3.0
226,22,1.0,1.0
226,21,2.0,2.0
226,19,8.0,8.0
226,18,4.0,4.0
226,18,1.0,1.0
226,15,3.0,3.0
226,14,9.0,9.0
226,14,7.0,7.0
226,14,6.0,6.0
226,14,5.0,5.0
226,12,5.0,5.0
226,10,5.0,5.0
226,10,2.0,2.0
226,3,4.0,0.0
226,3,3.0,0.0
226,2,6.0,0.0
228,24,3.0,3.0
228,24,2.0,2.0
228,24,1.0,1.0
228,21,2.0,2.0
228,18,4.0,4.0
228,16,4.0,4.0
228,15,2.0,2.0
228,12,8.0,8.0
228,12,5.0,5.0
228,12,4.0,4.0
228,11,6.0,6.0
228,9,1.0,0.0
228,8,4.0,0.0
228,5,5.0,0.0
228,4,4.0,0.0
228,3,3.0,0.0
228,2,9.0,0.0
229,24,7.0,7.0
229,24,7.0,7.0
229,24,4.0,4.0
229,24,2.0,2.0
229,23,5.0,5.0
229,23,2.0,2.0
229,21,3.0,3.0
229,19,11.0,11.0
229,17,9.0,9.0
229,16,6.0,6.0
229,15,7.0,7.0
229,15,5.0,5.0
229,14,12.0,12.0
229,14,6.0,6.0
229,14,3.0,3.0
229,13,9.0,9.0
229,13,7.0,7.0
229,13,6.0,6.0
229,13,3.0,3.0
229,11,9.0,9.0
229,10,4.0,4.0
229,10,3.0,3.0
229,7,2.0,0.0
229,6,3.0,0.0
229,6,1.0,0.0
229,5,8.0,0.0
229,3,6.0,0.0
229,2,1.0,0.0
231,22,11.0,11.0
231,22,6.0,6.0
231,20,8.0,8.0
231,20,4.0,4.0
231,19,2.0,2.0
231,17,2.0,2.0
231,16,9.0,9.0
231,16,5.0,5.0
231,14,6.0,6.0
231,13,9.0,9.0
231,13,3.0,3.0
231,9,4.0,4.0
231,8,1.0,1.0
231,6,3.0,0.0
231,6,1.0,0.0
231,5,5.0,0.0
231,2,3.0,0.0
232,23,10.0,10.0
232,23,7.0,7.0
232,23,4.0,4.0
232,21,5.0,5.0
232,21,4.0,4.0
232,20,5.0,5.0
232,20,3.0,3.0
232,20,1.0,1.0
232,16,8.0,8.0
232,16,5.0,5.0
232,16,4.0,4.0
232,15,2.0,2.0
232,14,2.0,2.0
232,12,6.0,6.0
232,12,5.0,5.0
232,10,5.0,5.0
232,6,7.0,0.0
232,5,3.0,0.0
232,3,8.0,0.0
232,3,4.0,0.0
234,23,6.0,6.0
234,22,13.0,13.0
234,22,7.0,7.0
234,21,6.0,6.0
234,19,9.0,9.0
234,19,6.0,6.0
234,17,6.0,6.0
234,16,1.0,1.0
234,15,6.0,6.0
234,14,13.0,13.0
234,13,3.0,3.0
234,13,1.0,1.0
234,11,12.0,0.0
234,11,3.0,0.0
234,10,6.0,0.0
234,8,2.0,0.0
234,7,8.0,0.0
234,7,5.0,0.0
234,4,5.0,0.0
234,3,5.0,0.0
234,2,6.0,0.0
235,24,8.0,8.0
235,24,6.0,6.0
235,24,3.0,3.0
235,23,4.0,4.0
235,23,2.0,2.0
235,21,11.0,11.0
235,21,8.0,8.0
235,21,1.0,1.0
235,20,4.0,4.0
235,20,1.0,1.0
235,19,3.0,3.0
235,18,4.0,0.0
235,17,8.0,0.0
235,17,4.0,0.0
235,16,3.0,0.0
235,12,3.0,0.0
235,10,2.0,0.0
235,9,2.0,0.0
235,6,9.0,0.0
235,6,2.0,0.0
235,4,6.0,0.0
235,4,5.0,0.0
235,4,3.0,0.0
235,4,1.0,0.0
235,3,3.0,0.0
235,2,2.0,0.0
237,22,4.0,4.0
237,22,3.0,3.0
237,21,2.0,2.0
237,20,5.0,5.0
237,20,3.0,3.0
237,20,2.0,2.0
237,19,6.0,6.0
237,19,5.0,5.0
237,16,4.0,4.0
237,15,1.0,1.0
237,12,1.0,1.0
237,11,5.0,5.0
237,10,3.0,3.0
237,8,1.0,1.0
237,7,2.0,2.0
237,6,6.0,6.0
237,6,1.0,1.0
237,5,1.0,1.0
237,4,5.0,0.0
237,2,4.0,0.0
237,2,3.0,0.0
240,24,3.0,3.0
240,24,2.0,2.0
240,23,2.0,2.0
240,22,3.0,3.0
240,22,2.0,2.0
240,22,1.0,1.0
240,20,4.0,4.0
240,20,2.0,2.0
240,19,4.0,4.0
240,19,3.0,3.0
240,19,1.0,1.0
240,19,1.0,1.0
240,17,3.0,3.0
240,17,2.0,2.0
240,16,4.0,4.0
240,16,2.0,2.0
240,15,7.0,7.0
240,14,3.0,3.0
240,14,2.0,2.0
240,13,11.0,11.0
240,12,7.0,7.0
240,8,9.0,9.0
240,8,4.0,4.0
240,7,5.0,0.0
240,5,11.0,0.0
240,5,8.0,0.0
240,5,8.0,0.0
240,5,7.0,0.0
240,4,5.0,0.0
240,3,5.0,0.0
240,3,3.0,0.0
240,2,4.0,0.0
244,23,11.0,11.0
244,23,3.0,3.0
244,22,1.0,1.0
244,21,3.0,3.0
244,18,2.0,2.0
244,18,2.0,2.0
244,15,6.0,6.0
244,15,4.0,4.0
244,14,4.0,4.0
244,13,7.0,7.0
244,9,3.0,0.0
244,3,14.0,0.0
245,24,1.0,1.0
245,23,2.0,2.0
245,23,1.0,1.0
245,23,1.0,1.0
245,22,6.0,6.0
245,22,6.0,6.0
245,20,3.0,3.0
245,19,6.0,6.0
245,19,3.0,3.0
245,19,2.0,2.0
245,15,6.0,6.0
245,15,4.0,4.0
245,14,14.0,14.0
245,14,4.0,4.0
245,13,7.0,7.0
245,13,5.0,5.0
245,13,5.0,5.0
245,12,6.0,6.0
245,12,3.0,3.0
245,11,1.0,0.0
245,10,8.0,0.0
245,10,4.0,0.0
245,10,2.0,0.0
245,9,4.0,0.0
245,9,3.0,0.0
245,7,5.0,0.0
245,4,3.0,0.0
245,3,12.0,0.0
246,21,8.0,8.0
246,21,1.0,1.0
246,20,9.0,9.0
246,20,1.0,1.0
246,19,4.0,4.0
246,19,2.0,2.0
246,18,2.0,2.0
246,16,15.0,15.0
246,16,6.0,6.0
246,16,1.0,1.0
246,15,8.0,8.0
246,15,1.0,1.0
246,14,1.0,1.0
246,13,7.0,7.0
246,12,14.0,0.0
246,12,1.0,0.0
246,11,2.0,0.0
246,9,2.0,0.0
246,8,4.0,0.0
246,7,1.0,0.0
246,6,3.0,0.0
246,6,3.0,0.0
246,6,2.0,0.0
246,5,6.0,0.0
246,5,3.0,0.0
246,4,9.0,0.0
246,3,2.0,0.0
246,3,2.0,0.0
246,2,5.0,0.0
246,2,5.0,0.0
246,2,4.0,0.0
246,2,1.0,0.0
247,24,2.0,2.0
247,21,12.0,12.0
247,21,2.0,2.0
247,19,5.0,5.0
247,18,8.0,8.0
247,15,3.0,3.0
247,10,4.0,0.0
247,10,2.0,0.0
247,9,2.0,0.0
247,3,3.0,0.0
247,3,2.0,0.0
247,3,1.0,0.0
248,24,3.0,3.0
248,18,9.0,9.0
248,18,6.0,6.0
248,18,1.0,1.0
248,14,2.0,0.0
248,14,1.0,0.0
248,9,5.0,0.0
248,8,7.0,0.0
248,8,6.0,0.0
248,8,1.0,0.0
248,5,2.0,0.0
248,4,3.0,0.0
248,2,8.0,0.0
248,2,3.0,0.0
249,24,10.0,10.0
249,24,1.0,1.0
249,22,1.0,1.0
249,21,9.0,9.0
249,20,12.0,12.0
249,20,2.0,2.0
249,19,2.0,2.0
249,16,5.0,0.0
249,15,1.0,0.0
249,14,8.0,0.0
249,14,1.0,0.0
249,13,7.0,0.0
249,11,1.0,0.0
249,10,2.0,0.0
249,10,1.0,0.0
249,9,5.0,0.0
249,9,1.0,0.0
249,9,1.0,0.0
249,8,10.0,0.0
249,7,6.0,0.0
249,5,4.0,0.0
249,4,2.0,0.0
249,3,3.0,0.0
249,2,6.0,0.0
250,24,14.0,14.0
250,24,7.0,7.0
250,24,6.0,6.0
250,24,5.0,5.0
250,24,2.0,2.0
250,23,4.0,4.0
250,23,4.0,4.0
250,21,13.0,13.0
250,21,8.0,8.0
250,20,10.0,10.0
250,20,6.0,6.0
250,19,3.0,3.0
250,19,2.0,2.0
250,18,3.0,3.0
250,17,9.0,0.0
250,17,8.0,0.0
250,16,2.0,0.0
250,15,3.0,0.0
250,14,10.0,0.0
250,13,12.0,0.0
250,13,1.0,0.0
250,11,5.0,0.0
250,11,5.0,0.0
250,8,6.0,0.0
250,8,2.0,0.0
250,7,7.0,0.0
250,6,4.0,0.0
250,6,1.0,0.0
250,5,9.0,0.0
250,5,4.0,0.0
250,4,14.0,0.0
250,3,2.0,0.0
250,2,8.0,0.0
250,2,3.0,0.0
281,24,3.0,3.0
281,23,5.0,5.0
281,23,4.0,4.0
281,22,8.0,8.0
281,21,10.0,10.0
281,21,4.0,4.0
281,21,3.0,3.0
281,21,1.0,1.0
281,19,7.0,7.0
281,19,3.0,3.0
281,16,8.0,8.0
281,13,2.0,2.0
281,9,8.0,8.0
281,8,9.0,1.371228754586473
281,8,6.0,0.0
281,8,5.0,0.0
281,8,3.0,0.0
281,8,1.0,0.0
281,4,1.0,0.0
281,4,1.0,0.0
281,4,1.0,0.0
281,2,5.0,0.0
319,24,6.0,6.0
319,22,5.0,5.0
319,22,2.0,2.0
319,21,9.0,9.0
319,20,10.0,10.0
319,18,3.0,3.0
319,14,4.0,4.0
319,13,4.0,4.0
319,12,1.0,1.0
319,11,3.0,0.0
319,10,4.0,0.0
319,10,2.0,0.0
319,9,4.0,0.0
319,7,8.0,0.0
319,6,10.0,0.0
319,5,1.0,0.0
319,4,3.0,0.0
319,4,2.0,0.0
320,24,1.0,1.0
320,22,10.0,10.0
320,22,6.0,6.0
320,22,5.0,5.0
320,22,2.0,2.0
320,21,6.0,6.0
320,21,5.0,5.0
320,21,4.0,4.0
320,21,2.0,2.0
320,20,4.0,4.0
320,20,1.0,1.0
320,18,6.0,6.0
320,18,3.0,3.0
320,17,3.0,3.0
320,16,8.0,8.0
320,16,1.0,1.0
320,15,9.0,9.0
320,15,5.0,5.0
320,15,3.0,3.0
320,15,2.0,2.0
320,13,3.0,0.0
320,13,1.0,0.0
320,12,3.0,0.0
320,11,6.0,0.0
320,11,2.0,0.0
320,10,4.0,0.0
320,9,5.0,0.0
320,7,3.0,0.0
320,6,7.0,0.0
320,5,3.0,0.0
320,5,3.0,0.0
320,4,11.0,0.0
320,2,4.0,0.0
320,2,1.0,0.0
322,24,4.0,4.0
322,23,12.0,12.0
322,23,6.0,6.0
322,22,2.0,2.0
322,21,7.0,7.0
322,20,6.0,6.0
322,19,4.0,4.0
322,18,3.0,3.0
322,17,2.0,2.0
322,15,3.0,3.0
322,14,7.0,7.0
322,14,2.0,2.0
322,14,1.0,1.0
322,13,3.0,3.0
322,13,2.0,2.0
322,10,5.0,0.0
322,10,3.0,0.0
322,9,8.0,0.0
322,9,5.0,0.0
322,7,3.0,0.0
322,4,4.0,0.0
322,3,9.0,0.0
322,3,6.0,0.0
322,3,5.0,0.0
322,3,3.0,0.0
322,2,1.0,0.0
323,24,3.0,3.0
323,23,5.0,5.0
323,22,2.0,2.0
323,22,2.0,2.0
323,21,3.0,3.0
323,20,6.0,6.0
323,19,9.0,9.0
323,19,8.0,8.0
323,17,8.0,8.0
323,17,3.0,3.0
323,17,3.0,3.0
323,17,3.0,3.0
323,16,6.0,6.0
323,16,5.0,5.0
323,14,1.0,1.0
323,13,6.0,6.0
323,13,2.0,2.0
323,12,3.0,3.0
323,11,3.0,0.0
323,10,5.0,0.0
323,10,1.0,0.0
323,8,10.0,0.0
323,8,6.0,0.0
323,8,2.0,0.0
323,8,1.0,0.0
323,4,1.0,0.0
323,3,9.0,0.0
323,3,3.0,0.0
324,24,5.0,5.0
324,22,2.0,2.0
324,21,8.0,8.0
324,21,5.0,5.0
324,21,3.0,3.0
324,21,2.0,2.0
324,21,1.0,1.0
324,20,7.0,7.0
324,20,4.0,4.0
324,20,2.0,2.0
324,19,6.0,6.0
324,19,4.0,4.0
324,17,3.0,3.0
324,13,4.0,4.0
324,13,2.0,2.0
324,12,6.0,6.0
324,12,1.0,1.0
324,10,1.0,1.0
324,9,2.0,2.0
324,8,2.0,2.0
324,7,8.0,8.0
324,7,2.0,2.0
324,7,2.0,2.0
324,5,4.0,0.0
324,4,5.0,0.0
324,2,9.0,0.0
324,2,7.0,0.0
324,2,7.0,0.0
324,2,3.0,0.0
324,2,1.0,0.0
526,24,1.0,1.0
526,19,7.0,7.0
526,18,5.0,5.0
526,17,5.0,5.0
526,16,1.0,1.0
526,15,9.0,9.0
526,15,7.0,7.0
526,14,5.0,5.0
526,11,6.0,6.0
526,11,6.0,6.0
526,10,3.0,3.0
526,10,3.0,3.0
526,8,3.0,3.0
526,5,5.0,5.0
526,3,5.0,5.0
526,2,7.0,7.0
528,24,2.0,2.0
528,22,6.0,6.0
528,18,7.0,7.0
528,18,2.0,2.0
528,16,8.0,8.0
528,14,7.0,7.0
528,14,6.0,6.0
528,13,5.0,5.0
528,12,13.0,0.0
528,11,11.0,0.0
528,6,7.0,0.0
528,3,12.0,0.0
531,24,5.0,5.0
531,23,2.0,2.0
531,21,1.0,1.0
531,19,14.0,14.0
531,19,3.0,3.0
531,19,2.0,2.0
531,16,8.0,8.0
531,16,2.0,2.0
531,15,8.0,8.0
531,15,6.0,6.0
531,15,5.0,5.0
531,15,1.0,1.0
531,15,1.0,1.0
531,14,10.0,10.0
531,11,5.0,5.0
531,11,1.0,1.0
531,9,10.0,10.0
531,9,3.0,3.0
531,9,3.0,3.0
531,9,2.0,2.0
531,8,5.0,5.0
531,8,1.0,1.0
531,7,8.0,8.0
531,7,6.0,6.0
531,7,1.0,1.0
531,6,12.0,0.0
531,5,7.0,0.0
531,4,2.0,0.0
531,3,3.0,0.0
531,3,3.0,0.0
531,3,1.0,0.0
531,2,4.0,0.0
552,23,5.0,5.0
552,21,4.0,4.0
552,20,3.0,3.0
552,19,7.0,7.0
552,19,1.0,1.0
552,15,11.0,11.0
552,15,5.0,5.0
552,14,3.0,3.0
552,13,14.0,14.0
552,13,2.0,2.0
552,9,2.0,2.0
552,7,12.0,12.0
552,7,5.0,5.0
552,6,1.0,1.0
552,4,6.0,6.0
552,3,5.0,0.0
552,3,3.0,0.0
552,3,1.0,0.0
562,23,5.0,5.0
562,23,4.0,4.0
562,21,1.0,1.0
562,20,2.0,2.0
562,18,2.0,2.0
562,17,1.0,1.0
562,16,2.0,2.0
562,13,4.0,0.0
562,12,2.0,0.0
562,12,1.0,0.0
562,11,1.0,0.0
562,8,2.0,0.0
562,8,2.0,0.0
562,8,2.0,0.0
562,7,8.0,0.0
562,6,10.0,0.0
562,5,1.0,0.0
562,5,1.0,0.0
562,4,3.0,0.0
562,4,1.0,0.0
562,3,3.0,0.0
609,23,2.0,2.0
609,22,10.0,10.0
609,21,2.0,2.0
609,20,1.0,1.0
609,19,14.0,14.0
609,18,6.0,6.0
609,16,5.0,5.0
609,16,4.0,4.0
609,16,3.0,3.0
609,13,7.0,7.0
609,13,7.0,7.0
609,13,1.0,1.0
609,10,10.0,10.0
609,10,9.0,9.0
609,10,8.0,8.0
609,10,2.0,2.0
609,9,6.0,6.0
609,9,4.0,4.0
609,8,6.0,6.0
609,8,3.0,3.0
609,7,2.0,2.0
609,6,2.0,2.0
609,5,4.0,4.0
609,4,2.0,2.0
609,4,1.0,1.0
609,4,1.0,1.0
609,3,2.0,0.0
609,2,4.0,0.0
664,24,10.0,10.0
664,24,2.0,2.0
664,22,6.0,6.0
664,22,1.0,1.0
664,21,4.0,4.0
664,21,4.0,4.0
664,21,2.0,2.0
664,20,8.0,8.0
664,20,3.0,3.0
664,20,1.0,1.0
664,19,3.0,3.0
664,19,3.0,3.0
664,19,2.0,2.0
664,19,2.0,2.0
664,18,7.0,7.0
664,14,5.0,5.0
664,14,1.0,1.0
664,13,1.0,1.0
664,13,1.0,1.0
664,12,13.0,13.0
664,12,7.0,7.0
664,12,4.0,4.0
664,11,2.0,0.0
664,11,1.0,0.0
664,10,4.0,0.0
664,9,4.0,0.0
664,6,9.0,0.0
664,6,2.0,0.0
664,4,4.0,0.0
664,4,3.0,0.0
664,3,2.0,0.0
664,3,1.0,0.0
664,2,8.0,0.0
664,2,1.0,0.0
1190,22,4.0,4.0
1190,19,2.0,2.0
1190,18,1.0,1.0
1190,17,8.0,8.0
1190,16,4.0,4.0
1190,14,6.0,6.0
1190,11,8.0,8.0
1190,10,8.0,8.0
1190,9,2.0,2.0
1190,9,1.0,1.0
1190,6,5.0,5.0
1190,6,4.0,4.0
1190,5,8.0,8.0
1190,4,1.0,1.0
1190,3,9.0,9.0
1190,3,3.0,3.0
1190,2,11.0,11.0
1190,2,7.0,7.0
1190,2,6.0,6.0
1200,22,11.0,11.0
1200,22,1.0,1.0
1200,19,6.0,6.0
1200,19,5.0,5.0
1200,19,1.0,1.0
1200,17,10.0,10.0
1200,13,2.0,2.0
1200,11,7.0,7.0
1200,8,11.0,11.0
1200,8,7.0,7.0
1200,6,4.0,0.0
1200,5,2.0,0.0
1200,5,1.0,0.0
1200,4,7.0,0.0
1201,24,2.0,2.0
1201,22,2.0,2.0
1201,19,2.0,2.0
1201,18,3.0,3.0
1201,17,3.0,3.0
1201,17,3.0,3.0
1201,17,2.0,2.0
1201,16,6.0,6.0
1201,12,3.0,3.0
1201,11,8.0,8.0
1201,9,12.0,12.0
1201,9,3.0,3.0
1201,7,4.0,4.0
1201,5,1.0,1.0
2040,24,4.0,4.0
2040,23,1.0,1.0
2040,22,2.0,2.0
2040,22,1.0,1.0
2040,21,6.0,6.0
2040,20,9.0,9.0
2040,20,4.0,4.0
2040,20,1.0,1.0
2040,19,3.0,3.0
2040,18,1.0,1.0
2040,17,5.0,0.0
2040,17,3.0,0.0
2040,16,3.0,0.0
2040,15,5.0,0.0
2040,15,4.0,0.0
2040,15,1.0,0.0
2040,15,1.0,0.0
2040,12,7.0,0.0
2040,11,4.0,0.0
2040,9,2.0,0.0
2040,9,1.0,0.0
2040,9,1.0,0.0
2040,6,8.0,0.0
2040,6,1.0,0.0
2040,4,2.0,0.0
9001,22,7.0,7.0
9001,22,6.0,6.0
9001,22,5.0,5.0
9001,20,8.0,8.0
9001,18,4.0,4.0
9001,16,6.0,6.0
9001,16,5.0,5.0
9001,14,6.0,6.0
9001,12,6.0,0.0
9001,12,3.0,0.0
9001,11,4.0,0.0
9001,7,3.0,0.0
9001,6,4.0,0.0
9001,5,4.0,0.0
9001,3,2.0,0.0
9001,2,6.0,0.0
9001,2,2.0,0.0
9003,24,9.0,9.0
9003,23,5.0,5.0
9003,22,8.0,8.0
9003,22,3.0,3.0
9003,20,6.0,0.0
9003,19,5.0,0.0
9003,18,6.0,0.0
9003,18,3.0,0.0
9003,18,3.0,0.0
9003,17,4.0,0.0
9003,17,2.0,0.0
9003,13,6.0,0.0
9003,13,4.0,0.0
9003,11,2.0,0.0
9003,10,5.0,0.0
9003,10,4.0,0.0
9003,10,4.0,0.0
9003,10,2.0,0.0
9003,8,2.0,0.0
9003,7,6.0,0.0
9003,7,3.0,0.0
9003,6,3.0,0.0
9003,6,2.0,0.0
9003,5,5.0,0.0
9003,5,1.0,0.0
9003,3,12.0,0.0
9003,3,7.0,0.0
9003,2,3.0,0.0
9004,24,7.0,7.0
9004,24,4.0,4.0
9004,24,1.0,1.0
9004,23,5.0,5.0
9004,23,2.0,2.0
9004,21,3.0,3.0
9004,20,14.0,0.0
9004,19,9.0,0.0
9004,19,3.0,0.0
9004,17,9.0,0.0
9004,17,7.0,0.0
9004,17,4.0,0.0
9004,17,2.0,0.0
9004,16,7.0,0.0
9004,16,6.0,0.0
9004,16,4.0,0.0
9004,15,10.0,0.0
9004,14,2.0,0.0
9004,12,3.0,0.0
9004,10,6.0,0.0
9004,9,8.0,0.0
9004,9,3.0,0.0
9004,9,1.0,0.0
9004,8,4.0,0.0
9004,7,6.0,0.0
9004,7,5.0,0.0
9004,4,2.0,0.0
9004,2,4.0,0.0
9004,2,3.0,0.0
9005,23,5.0,5.0
9005,19,5.0,5.0
9005,19,2.0,2.0
9005,18,4.0,4.0
9005,18,3.0,3.0
9005,15,8.0,8.0
9005,15,2.0,2.0
9005,13,11.0,11.0
9005,13,6.0,6.0
9005,12,5.0,5.0
9005,12,2.0,2.0
9005,11,12.0,12.0
9005,10,3.0,3.0
9005,8,6.0,0.0
9005,8,6.0,0.0
9005,8,3.0,0.0
9005,7,2.0,0.0
9005,7,1.0,0.0
9005,6,11.0,0.0
9005,5,6.0,0.0
9005,3,8.0,0.0
9005,3,7.0,0.0
9005,3,4.0,0.0
9005,3,2.0,0.0
9006,22,10.0,10.0
9006,22,1.0,1.0
9006,20,9.0,0.0
9006,20,3.0,0.0
9006,16,2.0,0.0
9006,12,10.0,0.0
9006,10,4.0,0.0
9006,7,4.0,0.0
9006,6,4.0,0.0
9006,6,1.0,0.0
9006,3,5.0,0.0
9006,2,8.0,0.0
9007,24,2.0,2.0
9007,22,7.0,7.0
9007,22,6.0,6.0
9007,20,2.0,0.0
9007,19,12.0,0.0
9007,17,6.0,0.0
9007,17,4.0,0.0
9007,17,1.0,0.0
9007,16,3.0,0.0
9007,16,2.0,0.0
9007,15,7.0,0.0
9007,14,10.0,0.0
9007,14,7.0,0.0
9007,14,4.0,0.0
9007,13,2.0,0.0
9007,11,4.0,0.0
9007,7,2.0,0.0
9007,3,14.0,0.0
9012,23,2.0,2.0
9012,22,10.0,10.0
9012,21,4.0,4.0
9012,21,1.0,1.0
9012,20,8.0,8.0
9012,20,5.0,5.0
9012,19,5.0,5.0
9012,18,8.0,8.0
9012,17,1.0,1.0
9012,16,8.0,8.0
9012,16,6.0,6.0
9012,16,6.0,6.0
9012,16,3.0,3.0
9012,15,7.0,7.0
9012,15,4.0,4.0
9012,15,1.0,1.0
9012,15,1.0,1.0
9012,14,8.0,8.0
9012,12,2.0,0.0
9012,10,10.0,0.0
9012,10,2.0,0.0
9012,9,7.0,0.0
9012,9,2.0,0.0
9012,7,4.0,0.0
9012,7,1.0,0.0
9012,6,7.0,0.0
9012,3,7.0,0.0
9012,2,4.0,0.0
9012,2,1.0,0.0
9012,2,1.0,0.0
9021,24,4.0,4.0
9021,24,2.0,2.0
9021,24,2.0,2.0
9021,23,6.0,6.0
9021,22,7.0,7.0
9021,22,4.0,4.0
9021,19,16.0,16.0
9021,19,7.0,7.0
9021,18,2.0,2.0
9021,16,5.0,5.0
9021,16,3.0,3.0
9021,15,2.0,2.0
9021,15,1.0,1.0
9021,14,3.0,3.0
9021,13,3.0,0.0
9021,12,8.0,0.0
9021,12,1.0,0.0
9021,11,4.0,0.0
9021,11,4.0,0.0
9021,11,1.0,0.0
9021,10,15.0,0.0
9021,10,10.0,0.0
9021,8,2.0,0.0
9021,7,6.0,0.0
9021,7,5.0,0.0
9021,7,2.0,0.0
9021,6,5.0,0.0
9021,6,2.0,0.0
9021,5,3.0,0.0
9021,4,9.0,0.0
9021,4,1.0,0.0
9021,4,1.0,0.0
9021,3,12.0,0.0
9021,3,7.0,0.0
9022,24,4.0,4.0
9022,22,7.0,7.0
9022,22,1.0,1.0
9022,20,9.0,9.0
9022,18,8.0,8.0
9022,18,6.0,6.0
9022,18,3.0,3.0
9022,17,6.0,6.0
9022,16,4.0,4.0
9022,15,1.0,1.0
9022,13,2.0,0.0
9022,13,2.0,0.0
9022,12,8.0,0.0
9022,12,6.0,0.0
9022,10,1.0,0.0
9022,9,2.0,0.0
9022,9,1.0,0.0
9022,8,1.0,0.0
9022,7,8.0,0.0
9022,7,5.0,0.0
9022,7,1.0,0.0
9022,4,9.0,0.0
9022,4,8.0,0.0
9022,3,11.0,0.0
9022,3,5.0,0.0
9023,23,3.0,3.0
9023,21,2.0,2.0
9023,19,4.0,4.0
9023,18,2.0,2.0
9023,16,5.0,5.0
9023,13,1.0,0.0
9023,12,1.0,0.0
9023,11,4.0,0.0
9023,8,7.0,0.0
9023,6,7.0,0.0
9024,24,4.0,4.0
9024,24,2.0,2.0
9024,23,5.0,5.0
9024,23,2.0,2.0
9024,22,9.0,9.0
9024,22,2.0,2.0
9024,22,2.0,2.0
9024,22,1.0,1.0
9024,20,4.0,4.0
9024,17,7.0,7.0
9024,16,7.0,7.0
9024,15,2.0,2.0
9024,14,1.0,1.0
9024,13,9.0,0.0
9024,13,8.0,0.0
9024,12,9.0,0.0
9024,11,6.0,0.0
9024,10,9.0,0.0
9024,10,2.0,0.0
9024,9,4.0,0.0
9024,7,3.0,0.0
9024,7,2.0,0.0
9024,6,1.0,0.0
9024,5,2.0,0.0
9024,2,2.0,0.0
9025,22,2.0,2.0
9025,19,6.0,6.0
9025,19,1.0,1.0
9025,18,6.0,6.0
9025,17,3.0,3.0
9025,16,10.0,10.0
9025,15,8.0,8.0
9025,12,7.0,0.0
9025,8,3.0,0.0
9025,7,4.0,0.0
9025,4,3.0,0.0
9025,2,6.0,0.0
9026,22,1.0,1.0
9026,21,9.0,9.0
9026,20,9.0,9.0
9026,20,6.0,6.0
9026,18,1.0,1.0
9026,16,3.0,3.0
9026,16,2.0,2.0
9026,13,4.0,0.0
9026,13,4.0,0.0
9026,13,1.0,0.0
9026,12,1.0,0.0
9026,11,2.0,0.0
9026,9,5.0,0.0
9026,9,1.0,0.0
9026,8,3.0,0.0
9026,7,4.0,0.0
9026,6,4.0,0.0
9026,5,2.0,0.0
9026,2,5.0,0.0
9031,24,2.0,2.0
9031,21,4.0,4.0
9031,20,1.0,0.0
9031,18,6.0,0.0
9031,17,14.0,0.0
9031,17,8.0,0.0
9031,13,4.0,0.0
9031,12,4.0,0.0
9031,10,4.0,0.0
9031,9,2.0,0.0
9031,8,10.0,0.0
9031,8,4.0,0.0
9031,7,1.0,0.0
9031,5,3.0,0.0
9031,3,9.0,0.0
9031,2,8.0,0.0
9031,2,2.0,0.0
9032,24,4.0,4.0
9032,23,1.0,1.0
9032,22,1.0,1.0
9032,21,2.0,2.0
9032,20,3.0,0.0
9032,19,2.0,0.0
9032,19,2.0,0.0
9032,18,2.0,0.0
9032,17,3.0,0.0
